id,title,date,description,digitized,language,subject,location_city,location_state,location_country,image_url,url,item_date_issued,item_created_published,item_medium,item_language,item_newspaper_title,item_lccn,item_place_of_publication
http://www.loc.gov/item/sn88085947/1903-09-22/ed-1/,"The Spokane press (Spokane, Wash.), September 22, 1903",1903-09-22,"Spokane, Wash.",True,english,"washington (state), washington, spokane (wash.), newspapers, united states, spokane",spokane,washington,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:wa:batch_wa_columbia_ver01:data:sn88085947:00211108538:1903092201:0408/full/pct:6.25/0/default.jpg#h=422&w=346,https://www.loc.gov/item/sn88085947/1903-09-22/ed-1/,1903-09-22,"Spokane, Wash., September 22, 1903",4 pages,eng,The Spokane press,sn88085947,"Spokane, Wash."
http://www.loc.gov/item/sn88065202/1895-05-16/ed-1/,"The Republican (Oakland, Md.), May 16, 1895",1895-05-16,"Oakland, Md.",True,english,"garrett, newspapers, united states, maryland, oakland (garrett county, md.), oakland (garrett county), oakland",oakland,maryland,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_goatsbeard_ver01:data:sn88065202:00340588484:1895051601:0155/full/pct:3.125/0/default.jpg#h=263&w=182,https://www.loc.gov/item/sn88065202/1895-05-16/ed-1/,1895-05-16,"Oakland, Md., May 16, 1895",8 pages,eng,The Republican.,sn88065202,"Oakland, Md."
http://www.loc.gov/item/sn92051419/1936-10-14/ed-1/,"Windham County observer (Putnam, Conn.), October 14, 1936",1936-10-14,"Putnam, Conn.",True,english,"putnam (conn.), windham county (conn.), windham, newspapers, windham county, united states, putnam, connecticut",putnam,connecticut,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ct:batch_ct_ethan_ver01:data:sn92051419:00517173769:1936101401:0518/full/pct:6.25/0/default.jpg#h=439&w=322,https://www.loc.gov/item/sn92051419/1936-10-14/ed-1/,1936-10-14,"Putnam, Conn., October 14, 1936",10 pages,eng,Windham County observer,sn92051419,"Putnam, Conn."
http://www.loc.gov/item/sn83035481/1930-04-29/ed-1/,"Jednośc Polek = Unity of Polish women (Cleveland, O. [Ohio]), April 29, 1930",1930-04-29,"Cleveland, O. [Ohio]",True,"polish, english","newspapers, united states, cleveland, polish people, ohio, cuyahoga",cleveland,ohio,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_bartleby_ver01:data:sn83035481:0027955615A:1930042901:0432/full/pct:3.125/0/default.jpg#h=259&w=209,https://www.loc.gov/item/sn83035481/1930-04-29/ed-1/,1930-04-29,"Cleveland, O. [Ohio], April 29, 1930",4 pages,"pol, eng",Jednośc Polek = Unity of Polish women,sn83035481,"Cleveland, O. [Ohio]"
http://www.loc.gov/item/sn91050004/1915-12-24/ed-1/,"The Brinkley argus (Brinkley, Ark.), December 24, 1915",1915-12-24,"Brinkley, Ark.",True,english,"brinkley (ark.), newspapers, brinkley, united states, arkansas, https://id.oclc.org/worldcat/entity/e39pbjfmthgbjcbyqrwwtwcyt3, monroe",brinkley,arkansas,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_charmander_ver01:data:sn91050004:00414212554:1915122401:0863/full/pct:6.25/0/default.jpg#h=455&w=313,https://www.loc.gov/item/sn91050004/1915-12-24/ed-1/,1915-12-24,"Brinkley, Ark., December 24, 1915",4 pages,eng,The Brinkley argus,sn91050004,"Brinkley, Ark."
http://www.loc.gov/item/sn90059649/1910-09-02/ed-1/,"St. Paul tidende (St. Paul, Minn.), September 2, 1910",1910-09-02,"St. Paul, Minn.",True,danish,"saint paul (minn.), ramsey county, danish americans, saint paul, newspapers, danish, united states, danes, ramsey, ramsey county (minn.), minnesota",saint paul,minnesota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_gemma_ver01:data:sn90059649:00271760413:1910090201:0275/full/pct:3.125/0/default.jpg#h=284&w=214,https://www.loc.gov/item/sn90059649/1910-09-02/ed-1/,1910-09-02,"St. Paul, Minn., September 2, 1910",8 pages,dan,St. Paul tidende,sn90059649,"St. Paul, Minn."
http://www.loc.gov/item/sn84024738/1868-11-13/ed-1/,"The daily dispatch (Richmond [Va.]), November 13, 1868",1868-11-13,Richmond [Va.],True,english,"richmond (va.), newspapers, united states, virginia, richmond",richmond,virginia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:vi:batch_vi_kors_ver02:data:sn84024738:00271741959:1868111301:0474/full/pct:3.125/0/default.jpg#h=340&w=227,https://www.loc.gov/item/sn84024738/1868-11-13/ed-1/,1868-11-13,"Richmond [Va.], November 13, 1868",4 pages,eng,The daily dispatch,sn84024738,Richmond [Va.]
http://www.loc.gov/item/sn86069496/1922-06-27/ed-1/,"The Adair County news (Columbia, Ky.), June 27, 1922",1922-06-27,"Columbia, Ky.",True,english,"adair county (ky.), newspapers, united states, adair, adair county, columbia (ky.), columbia, kentucky",columbia,kentucky,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:kyu:batch_kyu_dubnium_ver01:data:sn86069496:00280763299:1922062701:0208/full/pct:6.25/0/default.jpg#h=500&w=345,https://www.loc.gov/item/sn86069496/1922-06-27/ed-1/,1922-06-27,"Columbia, Ky., June 27, 1922",8 pages,eng,The Adair County news,sn86069496,"Columbia, Ky."
http://www.loc.gov/item/sn83045747/1910-03-07/ed-1/,"Dziennik Chicagoski (Chicago [Ill.]), March 7, 1910",1910-03-07,Chicago [Ill.],True,"polish, english","chicago (ill.), stany zjednoczone, chicago, newspapers, cook, united states, polish people, czasopisma, polish, polacy, polish americans, illinois",chicago,illinois,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:iune:batch_iune_daffodil_ver02:data:sn83045747:0027955324A:1910030701:0451/full/pct:3.125/0/default.jpg#h=302&w=219,https://www.loc.gov/item/sn83045747/1910-03-07/ed-1/,1910-03-07,"Chicago [Ill.], March 7, 1910",8 pages,"pol, eng",Dziennik Chicagoski,sn83045747,Chicago [Ill.]
http://www.loc.gov/item/sn96060051/1919-07-21/ed-1/,"The Nenana daily news (Nenana, Alaska), July 21, 1919",1919-07-21,"Nenana, Alaska",True,english,"newspapers, united states, nenana (alaska), alaska, nenana",nenana,alaska,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ak:batch_ak_goat_ver01:data:sn96060051:00513680107:1919072101:0483/full/pct:6.25/0/default.jpg#h=385&w=267,https://www.loc.gov/item/sn96060051/1919-07-21/ed-1/,1919-07-21,"Nenana, Alaska, July 21, 1919",4 pages,eng,The Nenana daily news,sn96060051,"Nenana, Alaska"
http://www.loc.gov/item/sn88056096/1907-01-04/ed-1/,"The Coeur d'Alene press (Coeur d'Alene, Idaho), January 4, 1907",1907-01-04,"Coeur d'Alene, Idaho",True,english,"united states, kootenai, idaho, newspapers, coeur d'alene, coeur d'alene (idaho)",coeur d'alene,idaho,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:idhi:batch_idhi_bronte_ver01:data:sn88056096:00295869549:1907010401:0534/full/pct:6.25/0/default.jpg#h=401&w=270,https://www.loc.gov/item/sn88056096/1907-01-04/ed-1/,1907-01-04,"Coeur d'Alene, Idaho, January 4, 1907",6 pages,eng,The Coeur d'Alene press,sn88056096,"Coeur d'Alene, Idaho"
http://www.loc.gov/item/sn88077215/1954-03-25/ed-1/,"The Oakwood press (Oakwood (Dayton), Ohio), March 25, 1954",1954-03-25,"Oakwood (Dayton), Ohio",True,english,"montgomery county (ohio), united states, oakwood, oakwood (montgomery county, ohio), montgomery, dayton (ohio), oakwood (montgomery county), montgomery county, ohio, newspapers",oakwood,ohio,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_kingsley_ver01:data:sn88077215:00516994204:1954032501:0589/full/pct:6.25/0/default.jpg#h=324&w=213,https://www.loc.gov/item/sn88077215/1954-03-25/ed-1/,1954-03-25,"Oakwood (Dayton), Ohio, March 25, 1954",12 pages,eng,The Oakwood press,sn88077215,"Oakwood (Dayton), Ohio"
http://www.loc.gov/item/sn89074935/1915-11-12/ed-2/,"Der Staats=Anzeiger (Rugby, N.D.), November 12, 1915",1915-11-12,"Rugby, N.D.",True,german,"rugby (n.d.), devils lake, douglas, burleigh, united states, ramsey, logan, fredonia (n.d.), bismarck, nebraska, devils lake (n.d.), north dakota, fredonia, omaha, pierce, rugby, newspapers, bismarck (n.d.)","omaha, rugby, devils lake, bismarck, fredonia","nebraska, north dakota",united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_andorian_ver01:data:sn89074935:00199918540:1915111202:0003/full/pct:6.25/0/default.jpg#h=466&w=326,https://www.loc.gov/item/sn89074935/1915-11-12/ed-2/,1915-11-12,"Rugby, N.D., November 12, 1915",1 pages,ger,Der Staats=Anzeiger,sn89074935,"Rugby, N.D."
http://www.loc.gov/item/sn86072192/1901-03-05/ed-1/,"The age-herald (Birmingham, Ala.), March 5, 1901",1901-03-05,"Birmingham, Ala.",True,english,"united states, jefferson, birmingham, birmingham (ala.), alabama, newspapers",birmingham,alabama,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:au:batch_au_capote_ver01:data:sn86072192:00340583139:1901030501:0582/full/pct:6.25/0/default.jpg#h=437&w=318,https://www.loc.gov/item/sn86072192/1901-03-05/ed-1/,1901-03-05,"Birmingham, Ala., March 5, 1901",8 pages,eng,The age-herald,sn86072192,"Birmingham, Ala."
http://www.loc.gov/item/sn85052114/1908-09-12/ed-1/,"The Paducah evening sun (Paducah, Ky.), September 12, 1908",1908-09-12,"Paducah, Ky.",True,english,"united states, mccracken, kentucky, mccracken county (ky.), newspapers, paducah (ky.), mccracken county, paducah",paducah,kentucky,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:kyu:batch_kyu_nirvana_ver01:data:sn85052114:00100481972:1908091201:0477/full/pct:6.25/0/default.jpg#h=412&w=322,https://www.loc.gov/item/sn85052114/1908-09-12/ed-1/,1908-09-12,"Paducah, Ky., September 12, 1908",8 pages,eng,The Paducah evening sun,sn85052114,"Paducah, Ky."
http://www.loc.gov/item/sn85042242/1905-08-14/ed-1/,"Bismarck daily tribune (Bismarck, Dakota [N.D.]), August 14, 1905",1905-08-14,"Bismarck, Dakota [N.D.]",True,english,"burleigh, united states, bismarck, north dakota, newspapers, bismarck (n.d.)",bismarck,north dakota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_cathay_ver01:data:sn85042242:00212478374:1905081401:0817/full/pct:3.125/0/default.jpg#h=277&w=195,https://www.loc.gov/item/sn85042242/1905-08-14/ed-1/,1905-08-14,"Bismarck, Dakota [N.D.], August 14, 1905",4 pages,eng,Bismarck daily tribune,sn85042242,"Bismarck, Dakota [N.D.]"
http://www.loc.gov/item/sn83045462/1962-09-18/ed-1/,"Evening star (Washington, D.C.), September 18, 1962",1962-09-18,"Washington, D.C.",True,english,"united states, washington (d.c.), washington, newspapers, district of columbia",washington,district of columbia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_hawks_ver01:data:sn83045462:00280608531:1962091801:0659/full/pct:3.125/0/default.jpg#h=302&w=196,https://www.loc.gov/item/sn83045462/1962-09-18/ed-1/,1962-09-18,"Washington, D.C., September 18, 1962",42 pages,eng,Evening star,sn83045462,"Washington, D.C."
http://www.loc.gov/item/sn84024718/1891-04-01/ed-1/,"Staunton spectator (Staunton, Va.), April 1, 1891",1891-04-01,"Staunton, Va.",True,english,"united states, staunton (va.), virginia, staunton, newspapers",staunton,virginia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:vi:batch_vi_lure_ver01:data:sn84024718:00280762507:1891040101:0275/full/pct:6.25/0/default.jpg#h=496&w=384,https://www.loc.gov/item/sn84024718/1891-04-01/ed-1/,1891-04-01,"Staunton, Va., April 1, 1891",4 pages,eng,Staunton spectator,sn84024718,"Staunton, Va."
http://www.loc.gov/item/sn88064430/1916-04-22/ed-1/,"The Madison journal (Tallulah, Madison Parish, La.), April 22, 1916",1916-04-22,"Tallulah, Madison Parish, La.",True,english,"madison parish (la.), madison, united states, louisiana, madison parish, tallulah, tallulah (la.), newspapers",tallulah,louisiana,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:lu:batch_lu_onslaught_ver01:data:sn88064430:0020029984A:1916042201:0134/full/pct:6.25/0/default.jpg#h=502&w=340,https://www.loc.gov/item/sn88064430/1916-04-22/ed-1/,1916-04-22,"Tallulah, Madison Parish, La., April 22, 1916",8 pages,eng,The Madison journal.,sn88064430,"Tallulah, Madison Parish, La."
http://www.loc.gov/item/sn84027621/1918-11-27/ed-1/,"The Ocala evening star (Ocala, Fla.), November 27, 1918",1918-11-27,"Ocala, Fla.",True,english,"ocala, ocala (fla.), united states, marion county (fla.), marion, florida, marion county, newspapers",ocala,florida,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_criser_ver02:data:sn84027621:00295865817:1918112701:0546/full/pct:3.125/0/default.jpg#h=286&w=201,https://www.loc.gov/item/sn84027621/1918-11-27/ed-1/,1918-11-27,"Ocala, Fla., November 27, 1918",4 pages,eng,The Ocala evening star,sn84027621,"Ocala, Fla."
http://www.loc.gov/item/sn84020358/1905-08-11/ed-1/,"The daily morning journal and courier (New Haven, Conn.), August 11, 1905",1905-08-11,"New Haven, Conn.",True,english,"united states, new haven (conn.), connecticut, newspapers, new haven",new haven,connecticut,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ct:batch_ct_cedar_ver01:data:sn84020358:00271744468:1905081101:0320/full/pct:6.25/0/default.jpg#h=417&w=311,https://www.loc.gov/item/sn84020358/1905-08-11/ed-1/,1905-08-11,"New Haven, Conn., August 11, 1905",8 pages,eng,The daily morning journal and courier.,sn84020358,"New Haven, Conn."
http://www.loc.gov/item/sn82003389/1890-12-10/ed-1/,"The Louisiana Democrat (Alexandria, La.), December 10, 1890",1890-12-10,"Alexandria, La.",True,english,"united states, louisiana, rapides parish (la.), alexandria (la.), alexandria, rapides, newspapers, rapides parish",alexandria,louisiana,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:lu:batch_lu_beast_ver01:data:sn82003389:00294555195:1890121001:0423/full/pct:3.125/0/default.jpg#h=258&w=176,https://www.loc.gov/item/sn82003389/1890-12-10/ed-1/,1890-12-10,"Alexandria, La., December 10, 1890",4 pages,eng,The Louisiana Democrat.,sn82003389,"Alexandria, La."
http://www.loc.gov/item/sn84020645/1919-04-29/ed-1/,"The Montgomery advertiser (Montgomery, Ala.), April 29, 1919",1919-04-29,"Montgomery, Ala.",True,english,"united states, montgomery, montgomery county, alabama, montgomery county (ala.), newspapers, montgomery (ala.)",montgomery,alabama,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:au:batch_au_eaton_ver01:data:sn84020645:00517017747:1919042901:1115/full/pct:6.25/0/default.jpg#h=431&w=305,https://www.loc.gov/item/sn84020645/1919-04-29/ed-1/,1919-04-29,"Montgomery, Ala., April 29, 1919",14 pages,eng,The Montgomery advertiser,sn84020645,"Montgomery, Ala."
http://www.loc.gov/item/sn83025247/1945-08-10/ed-1/,"Minneapolis spokesman (Minneapolis, Minn.), August 10, 1945",1945-08-10,"Minneapolis, Minn.",True,english,"minnesota, hennepin county, united states, minneapolis (minn.), hennepin county (minn.), minneapolis, hennepin, newspapers, african american, african americans",minneapolis,minnesota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_croquet_ver01:data:sn83025247:00393340393:1945081001:0662/full/pct:6.25/0/default.jpg#h=460&w=353,https://www.loc.gov/item/sn83025247/1945-08-10/ed-1/,1945-08-10,"Minneapolis, Minn., August 10, 1945",8 pages,eng,Minneapolis spokesman,sn83025247,"Minneapolis, Minn."
http://www.loc.gov/item/sn85042588/1899-06-02/ed-1/,"Bismarck weekly tribune (Bismarck, Dakota [N.D.]), June 2, 1899",1899-06-02,"Bismarck, Dakota [N.D.]",True,english,"burleigh, united states, bismarck, north dakota, newspapers, bismarck (n.d.)",bismarck,north dakota,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:ndhi:batch_ndhi_bisbee_ver01:data:sn85042588:00212478313:1899060201:0548/full/pct:3.125/0/default.jpg#h=265&w=183,https://www.loc.gov/item/sn85042588/1899-06-02/ed-1/,1899-06-02,"Bismarck, Dakota [N.D.], June 2, 1899",8 pages,eng,Bismarck weekly tribune,sn85042588,"Bismarck, Dakota [N.D.]"
http://www.loc.gov/item/sn86071063/1920-08-04/ed-1/,"The Union daily times (Union, S.C.), August 4, 1920",1920-08-04,"Union, S.C.",True,english,"union county, union (union county, s.c.), union (union county), united states, union, south carolina, newspapers, union county (s.c.)",union,south carolina,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:scu:batch_scu_grandamericancoonhunt_ver01:data:sn86071063:00295861654:1920080401:0151/full/pct:6.25/0/default.jpg#h=508&w=373,https://www.loc.gov/item/sn86071063/1920-08-04/ed-1/,1920-08-04,"Union, S.C., August 4, 1920",8 pages,eng,The Union daily times,sn86071063,"Union, S.C."
http://www.loc.gov/item/sn90050272/1883-11-07/ed-1/,"Batesville guard (Batesville, Independence Co., Ark.), November 7, 1883",1883-11-07,"Batesville, Independence Co., Ark.",True,english,"independence, united states, batesville, https://id.oclc.org/worldcat/entity/e39pbjwxhbrc7y8dt73rcc4g8c, arkansas, newspapers, batesville (ark.)",batesville,arkansas,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_jupiter_ver01:data:sn90050272:00513688799:1883110701:0571/full/pct:6.25/0/default.jpg#h=420&w=321,https://www.loc.gov/item/sn90050272/1883-11-07/ed-1/,1883-11-07,"Batesville, Independence Co., Ark., November 7, 1883",4 pages,eng,Batesville guard,sn90050272,"Batesville, Independence Co., Ark."
http://www.loc.gov/item/sn83026172/1816-09-20/ed-1/,"Daily national intelligencer (Washington City [D.C.]), September 20, 1816",1816-09-20,Washington City [D.C.],True,english,"united states, washington (d.c.), washington, newspapers, district of columbia",washington,district of columbia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_animal_ver02:data:sn83026172:print:1816092001:0001/full/pct:6.25/0/default.jpg#h=384&w=254,https://www.loc.gov/item/sn83026172/1816-09-20/ed-1/,1816-09-20,"Washington City [D.C.], September 20, 1816",4 pages,eng,Daily national intelligencer,sn83026172,Washington City [D.C.]
http://www.loc.gov/item/sn84022060/1898-11-22/ed-1/,"The Silver state (Unionville, Nev.), November 22, 1898",1898-11-22,"Unionville, Nev.",True,english,"unionville, united states, nevada, unionville (nev.), winnemucca, winnemucca (nev.), humboldt, newspapers","unionville, winnemucca",nevada,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:nvln:batch_nvln_carlin_ver01:data:sn84022060:00332890621:1898112201:1082/full/pct:6.25/0/default.jpg#h=434&w=286,https://www.loc.gov/item/sn84022060/1898-11-22/ed-1/,1898-11-22,"Unionville, Nev., November 22, 1898",4 pages,eng,The Silver state.,sn84022060,"Unionville, Nev."
http://www.loc.gov/item/sn84022048/1874-06-30/ed-1/,"Pioche daily record (Pioche, Nev.), June 30, 1874",1874-06-30,"Pioche, Nev.",True,english,"united states, lincoln, nevada, pioche, newspapers, pioche (nev.)",pioche,nevada,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:nvln:batch_nvln_caliente_ver02:data:sn84022048:00415627403:1874063001:0571/full/pct:6.25/0/default.jpg#h=412&w=293,https://www.loc.gov/item/sn84022048/1874-06-30/ed-1/,1874-06-30,"Pioche, Nev., June 30, 1874",4 pages,eng,Pioche daily record.,sn84022048,"Pioche, Nev."
http://www.loc.gov/item/sn86091130/1923-02-09/ed-1/,"The Oakley herald (Oakley, Idaho), February 9, 1923",1923-02-09,"Oakley, Idaho",True,english,"united states, oakley (idaho), cassia, idaho, oakley, newspapers",oakley,idaho,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:idhi:batch_idhi_iguacu_ver01:data:sn86091130:00414211549:1923020901:0841/full/pct:6.25/0/default.jpg#h=416&w=304,https://www.loc.gov/item/sn86091130/1923-02-09/ed-1/,1923-02-09,"Oakley, Idaho, February 9, 1923",8 pages,eng,The Oakley herald,sn86091130,"Oakley, Idaho"
http://www.loc.gov/item/sn83045462/1940-07-05/ed-1/,"Evening star (Washington, D.C.), July 5, 1940",1940-07-05,"Washington, D.C.",True,english,"united states, washington (d.c.), washington, newspapers, district of columbia",washington,district of columbia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_1picasso_ver01:data:sn83045462:00280602966:1940070501:0483/full/pct:6.25/0/default.jpg#h=486&w=351,https://www.loc.gov/item/sn83045462/1940-07-05/ed-1/,1940-07-05,"Washington, D.C., July 5, 1940",32 pages,eng,Evening star.,sn83045462,"Washington, D.C."
http://www.loc.gov/item/sn86053573/1880-12-09/ed-1/,"National Republican (Washington City (D.C.)), December 9, 1880",1880-12-09,Washington City (D.C.),True,english,"united states, https://id.oclc.org/worldcat/entity/e39pbjfcwcmmjdpvk8h8hpkccp, washington (d.c.), washington, newspapers, district of columbia",washington,district of columbia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_chester_ver02:data:sn86053573:0021110191A:1880120901:0033/full/pct:6.25/0/default.jpg#h=440&w=313,https://www.loc.gov/item/sn86053573/1880-12-09/ed-1/,1880-12-09,"Washington City (D.C.), December 9, 1880",4 pages,eng,National Republican,sn86053573,Washington City (D.C.)
http://www.loc.gov/item/sn83025668/1906-05-10/ed-1/,"The Manchester journal (Manchester, Vt.), May 10, 1906",1906-05-10,"Manchester, Vt.",True,english,"vermont, united states, bennington county (vt.), manchester (vt.), bennington, bennington county, manchester, newspapers","manchester, bennington",vermont,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:vtu:batch_vtu_jicama_ver01:data:sn83025668:00415628055:1906051001:0697/full/pct:6.25/0/default.jpg#h=460&w=324,https://www.loc.gov/item/sn83025668/1906-05-10/ed-1/,1906-05-10,"Manchester, Vt., May 10, 1906",4 pages,eng,The Manchester journal.,sn83025668,"Manchester, Vt."
http://www.loc.gov/item/sn84024501/1896-10-06/ed-1/,"Decorah-posten (Decorah, Iowa), October 6, 1896",1896-10-06,"Decorah, Iowa",True,norwegian,"iowa, winneshiek, norwegian, decorah (iowa), united states, decorah, newspapers, norwegian americans",decorah,iowa,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:iahi:batch_iahi_igglybuff_ver01:data:sn84024501:00340584600:1896100601:0690/full/pct:6.25/0/default.jpg#h=489&w=352,https://www.loc.gov/item/sn84024501/1896-10-06/ed-1/,1896-10-06,"Decorah, Iowa, October 6, 1896",4 pages,nor,Decorah-posten.,sn84024501,"Decorah, Iowa"
http://www.loc.gov/item/sn87052143/1882-12-16/ed-1/,"Lexington weekly intelligencer (Lexington, Mo.), December 16, 1882",1882-12-16,"Lexington, Mo.",True,english,"united states, lafayette county (mo.), lexington, lafayette county, lexington (mo.), lafayette, newspapers, missouri",lexington,missouri,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:mohi:batch_mohi_eeyore_ver01:data:sn87052143:00294556588:1882121601:0406/full/pct:6.25/0/default.jpg#h=509&w=405,https://www.loc.gov/item/sn87052143/1882-12-16/ed-1/,1882-12-16,"Lexington, Mo., December 16, 1882",4 pages,eng,Lexington weekly intelligencer.,sn87052143,"Lexington, Mo."
http://www.loc.gov/item/sn87065163/1908-03-05/ed-1/,"Hattiesburg daily news (Hattiesburg, Miss.), March 5, 1908",1908-03-05,"Hattiesburg, Miss.",True,english,"united states, hattiesburg, hattiesburg (miss.), mississippi, forrest, newspapers",hattiesburg,mississippi,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:msar:batch_msar_gabardine_ver01:data:sn87065163:00199916804:1908030501:0013/full/pct:6.25/0/default.jpg#h=342&w=255,https://www.loc.gov/item/sn87065163/1908-03-05/ed-1/,1908-03-05,"Hattiesburg, Miss., March 5, 1908",6 pages,eng,Hattiesburg daily news.,sn87065163,"Hattiesburg, Miss."
http://www.loc.gov/item/sn84024738/1854-08-16/ed-1/,"The daily dispatch (Richmond [Va.]), August 16, 1854",1854-08-16,Richmond [Va.],True,english,"united states, richmond (va.), richmond, virginia, newspapers",richmond,virginia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:vi:batch_vi_manowar_ver01:data:sn84024738:00202190959:1854081601:0155/full/pct:3.125/0/default.jpg#h=256&w=175,https://www.loc.gov/item/sn84024738/1854-08-16/ed-1/,1854-08-16,"Richmond [Va.], August 16, 1854",4 pages,eng,The daily dispatch,sn84024738,Richmond [Va.]
http://www.loc.gov/item/sn83045462/1917-09-19/ed-1/,"Evening star (Washington, D.C.), September 19, 1917",1917-09-19,"Washington, D.C.",True,english,"united states, washington (d.c.), washington, newspapers, district of columbia",washington,district of columbia,united states,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_hooloovoo_ver01:data:sn83045462:00280658285:1917091901:0345/full/pct:6.25/0/default.jpg#h=406&w=328,https://www.loc.gov/item/sn83045462/1917-09-19/ed-1/,1917-09-19,"Washington, D.C., September 19, 1917",20 pages,eng,Evening star.,sn83045462,"Washington, D.C."
